,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
15384,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
15385,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15386,FALSE,Senior,Middle,Cautious,Older,,EggShell,,Economy,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15387,TRUE,Adolescent,Middle,Adventurous,Older,,Football,,FamilySedan,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
15388,FALSE,Adolescent,Prole,Adventurous,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15389,FALSE,Senior,UpperMiddle,Normal,Current,Severe,EggShell,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,TRUE,HundredThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,Many
15390,FALSE,Adult,Prole,Cautious,Older,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15391,FALSE,Adult,UpperMiddle,Normal,Current,Mild,Football,Mild,Luxury,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
15392,FALSE,Senior,Prole,Normal,Older,,EggShell,,SportsCar,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15393,FALSE,Adult,Middle,Cautious,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
15394,FALSE,Adult,Prole,Adventurous,Older,,Tank,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Zero
15395,FALSE,Senior,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
15396,FALSE,Adult,Middle,Adventurous,Older,,EggShell,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15397,FALSE,Senior,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15398,FALSE,Senior,UpperMiddle,Cautious,Current,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15399,FALSE,Adult,Prole,Normal,Current,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,HundredThou,HundredThou,FALSE,Thousand,Poor,TRUE,Thousand,Many
15400,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15401,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15402,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
15403,FALSE,Senior,UpperMiddle,Cautious,Current,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
15404,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
15405,TRUE,Adolescent,Prole,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15406,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15407,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,TRUE,HundredThou,TenThou,FALSE,TenThou,Poor,FALSE,Thousand,Many
15408,FALSE,Adolescent,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Million,Fair,FALSE,Thousand,Many
15409,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15410,FALSE,Senior,Prole,Cautious,Current,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15411,FALSE,Adult,Middle,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many
15412,FALSE,Senior,UpperMiddle,Cautious,Current,,Tank,,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15413,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15414,FALSE,Adult,UpperMiddle,Normal,Current,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,TenThou,TRUE,Thousand,Excellent,TRUE,TenThou,One
15415,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Mild,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
15416,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
15417,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
15418,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
15419,FALSE,Adult,UpperMiddle,Adventurous,Current,,Football,,FamilySedan,Excellent,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15420,FALSE,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
15421,FALSE,Adult,Middle,Adventurous,Older,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15422,FALSE,Adolescent,Middle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,Domino,FALSE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Rural,FALSE,HundredThou,Thousand,FALSE,TenThou,Fair,TRUE,Thousand,Zero
15423,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
15424,FALSE,Adult,UpperMiddle,Adventurous,Current,,Football,,Luxury,Poor,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
15425,FALSE,Adolescent,Middle,Adventurous,Current,,EggShell,,FamilySedan,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
15426,FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,HundredThou,TenThou,FALSE,Thousand,Fair,FALSE,Thousand,Many
15427,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15428,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15429,FALSE,Senior,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,TenThou,Poor,FALSE,Thousand,One
15430,TRUE,Adolescent,Prole,Adventurous,Older,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
15431,FALSE,Adult,UpperMiddle,Normal,Older,,Tank,,Luxury,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15432,FALSE,Senior,Prole,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15433,TRUE,Adolescent,UpperMiddle,Adventurous,Current,,Tank,,Luxury,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
15434,FALSE,Adult,Prole,Adventurous,Older,,Tank,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
15435,FALSE,Adolescent,Middle,Adventurous,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
15436,FALSE,Adolescent,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
15437,FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
15438,FALSE,Adolescent,Prole,Normal,Current,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15439,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
15440,FALSE,Senior,UpperMiddle,Cautious,Current,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15441,FALSE,Adolescent,UpperMiddle,Cautious,Current,,Tank,Mild,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
15442,FALSE,Adult,Middle,Normal,Current,,EggShell,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15443,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
15444,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
15445,FALSE,Senior,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15446,FALSE,Senior,Prole,Cautious,Older,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
15447,FALSE,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,TRUE,TenThou,TenThou,FALSE,Thousand,Poor,FALSE,TenThou,Zero
15448,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15449,FALSE,Adult,Middle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15450,FALSE,Adolescent,Middle,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,HundredThou,HundredThou,TRUE,HundredThou,Poor,FALSE,HundredThou,Many
15451,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15452,FALSE,Adult,Middle,Cautious,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
15453,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15454,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
15455,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15456,FALSE,Senior,UpperMiddle,Cautious,Current,,Football,,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15457,FALSE,Adult,Middle,Normal,Current,,Football,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15458,FALSE,Senior,Prole,Normal,Current,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15459,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,SportsCar,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15460,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15461,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
15462,FALSE,Senior,UpperMiddle,Cautious,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15463,FALSE,Senior,UpperMiddle,Cautious,Current,,EggShell,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
15464,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
15465,FALSE,Adult,Prole,Cautious,Current,,Football,,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
15466,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15467,FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,Million,HundredThou,TRUE,TenThou,Fair,FALSE,Thousand,Many
15468,FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Moderate,SportsCar,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,TenThou,TenThou,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15469,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Million,Poor,FALSE,TenThou,Many
15470,FALSE,Adult,Middle,Cautious,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15471,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
15472,FALSE,Adult,Prole,Normal,Older,,Football,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
15473,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15474,FALSE,Senior,UpperMiddle,Cautious,Current,,Football,,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
15475,FALSE,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
15476,FALSE,Adolescent,Prole,Normal,Current,,Football,,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
15477,FALSE,Adult,Prole,Cautious,Older,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
15478,FALSE,Adult,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15479,FALSE,Adolescent,Middle,Adventurous,Current,,Football,,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
15480,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
15481,FALSE,Adult,UpperMiddle,Cautious,Current,,Tank,,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
15482,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15483,FALSE,Adult,Middle,Normal,Older,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
15484,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
15485,FALSE,Senior,Middle,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
15486,FALSE,Adolescent,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
15487,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Million,Poor,FALSE,Thousand,Zero
15488,FALSE,Adult,UpperMiddle,Adventurous,Current,,Football,,Luxury,Excellent,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
15489,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
15490,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15491,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
15492,FALSE,Adolescent,Prole,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,One
15493,FALSE,Senior,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
